Country,EdLevel,YearsCodePro,Salary
17,2,8.0,92780.0
29,0,1.0,38388.0
32,0,5.0,71904.0
45,2,2.0,51192.0
2,0,3.0,42228.0
32,0,0.5,20892.0
42,0,6.0,37932.0
51,0,3.0,111300.0
32,1,2.0,37404.0
48,1,3.0,48108.0
50,3,8.0,59050.0
17,1,3.0,36852.0
46,3,30.0,155129.0
17,1,28.0,89580.0
32,0,2.0,12792.0
35,0,7.0,58738.0
17,2,9.0,69318.0
4,0,13.0,95979.0
27,1,2.0,23040.0
16,3,18.0,90647.0
35,2,12.0,41628.0
32,0,13.0,76788.0
51,0,5.0,175000.0
31,0,1.0,51853.0
16,2,24.0,56521.0
37,1,12.0,51768.0
38,2,9.0,66912.0
7,0,5.0,150169.0
38,2,1.0,10392.0
4,0,1.0,53322.0
45,1,9.0,73140.0
43,2,7.0,43724.0
32,0,7.0,60000.0
16,0,3.0,39458.0
17,2,20.0,95979.0
29,0,10.0,66540.0
17,0,9.0,79983.0
16,2,6.0,127972.0
17,1,15.0,63986.0
32,0,2.0,10944.0
16,0,7.0,37325.0
17,2,9.0,85315.0
17,1,16.0,57588.0
20,0,8.0,19346.0
25,2,3.0,29860.0
16,2,1.0,39991.0
29,2,4.0,52464.0
39,0,5.0,21792.0
35,0,4.0,36072.0
50,3,38.0,87948.0
49,2,7.0,48732.0
17,1,40.0,55455.0
17,0,8.0,67186.0
50,0,11.0,103024.0
50,3,50.0,75384.0
17,2,10.0,84249.0
51,0,29.0,150000.0
17,2,7.0,72948.0
32,0,3.0,12000.0
17,0,2.0,70385.0
38,0,9.0,33252.0
17,2,8.0,101312.0
17,0,4.0,59508.0
32,0,2.0,13200.0
29,2,3.0,55455.0
50,1,8.0,37692.0
35,2,12.0,41628.0
16,2,15.0,65053.0
50,0,6.0,81666.0
20,2,1.0,30948.0
18,3,20.0,63984.0
16,0,3.0,34126.0
17,1,20.0,92780.0
32,0,20.0,24312.0
6,1,13.0,64128.0
50,1,5.0,45230.0
12,1,7.0,75708.0
16,1,2.0,26880.0
16,2,3.0,34126.0
50,0,13.0,126896.0
12,1,6.0,139269.0
17,0,12.0,79983.0
47,2,14.0,36505.0
45,2,5.0,56076.0
20,0,11.0,25794.0
50,0,1.0,35179.0
43,1,5.0,19200.0
18,0,14.0,90647.0
4,0,10.0,74220.0
4,0,7.0,44796.0
15,0,2.0,44796.0
45,3,8.0,203157.0
50,0,8.0,59050.0
37,3,1.0,20712.0
17,1,7.0,42871.0
2,2,8.0,73584.0
45,2,3.0,56076.0
43,2,2.0,41058.0
31,0,2.0,51033.0
50,0,5.0,125639.0
38,0,0.5,24204.0
21,0,5.0,42000.0
50,0,7.0,87948.0
50,0,31.0,90496.0
32,1,1.0,19200.0
17,0,2.0,38392.0
17,1,14.0,57588.0
18,1,6.0,17916.0
17,3,11.0,79983.0
2,0,0.5,30708.0
16,2,5.0,25596.0
25,1,3.0,42657.0
29,0,17.0,92780.0
45,1,4.0,51297.0
25,1,3.0,15360.0
50,1,3.0,56538.0
38,0,2.0,37404.0
18,2,4.0,28261.0
43,1,1.0,29860.0
32,1,10.0,20808.0
30,0,1.0,37313.0
35,2,12.0,49719.0
41,2,6.0,49056.0
38,2,3.0,41556.0
20,0,5.0,25794.0
50,0,30.0,90460.0
29,2,1.0,63986.0
20,0,4.0,16122.0
29,0,8.0,36468.0
29,2,14.0,127972.0
36,2,8.0,74651.0
32,0,7.0,47990.0
17,1,23.0,35832.0
29,0,8.0,57588.0
17,1,3.0,35832.0
45,3,13.0,115800.0
20,0,10.0,32243.0
31,3,12.0,82964.0
43,0,22.0,61853.0
4,0,4.0,40560.0
45,0,25.0,82884.0
46,0,7.0,93078.0
20,0,1.0,21925.0
12,0,30.0,137652.0
32,2,3.0,18048.0
12,1,25.0,157731.0
50,0,9.0,115588.0
4,0,6.0,47352.0
37,0,2.0,51252.0
35,1,12.0,55500.0
32,0,2.0,39600.0
50,0,5.0,57920.0
50,1,11.0,51512.0
25,2,4.0,31993.0
51,0,3.0,100000.0
7,1,29.0,83550.0
20,0,8.0,90281.0
45,1,7.0,56076.0
17,2,15.0,79983.0
51,0,9.0,171000.0
17,1,8.0,63986.0
30,0,2.0,54683.0
4,0,27.0,106964.0
50,2,4.0,69102.0
50,0,9.0,69102.0
20,0,10.0,32243.0
50,1,3.0,86691.0
35,2,2.0,22200.0
36,1,0.5,17063.0
17,2,9.0,76788.0
20,2,10.0,61908.0
16,1,3.0,50123.0
17,0,11.0,47990.0
51,3,40.0,100000.0
7,0,8.0,89797.0
42,0,6.0,30348.0
50,0,5.0,62820.0
17,2,8.0,90647.0
48,0,0.5,15036.0
20,0,6.0,19346.0
17,0,10.0,79983.0
17,1,5.0,63986.0
50,0,3.0,50256.0
38,0,4.0,26184.0
7,0,20.0,124935.0
51,0,7.0,125000.0
16,2,15.0,57588.0
51,1,7.0,120000.0
4,1,17.0,70385.0
17,2,9.0,51192.0
38,0,19.0,108060.0
17,3,3.0,27516.0
32,2,4.0,72000.0
32,0,7.0,21948.0
16,0,20.0,106644.0
17,2,8.0,53748.0
17,2,10.0,55032.0
20,3,1.0,13220.0
1,2,20.0,127388.0
50,1,25.0,60307.0
17,2,10.0,59124.0
5,3,20.0,42372.0
38,2,14.0,38388.0
43,0,4.0,33276.0
30,2,38.0,96500.0
12,2,1.0,67104.0
18,0,14.0,69318.0
32,2,11.0,86136.0
1,2,4.0,84925.0
2,0,24.0,102378.0
50,1,2.0,37692.0
35,2,6.0,34692.0
20,2,7.0,39600.0
12,0,6.0,105480.0
50,0,25.0,37692.0
50,0,8.0,75384.0
29,2,5.0,95979.0
16,2,6.0,65053.0
16,2,12.0,55455.0
16,2,6.0,40525.0
20,0,9.0,30953.0
32,0,2.0,12000.0
12,0,8.0,101520.0
51,0,5.0,101000.0
50,1,18.0,75384.0
43,2,10.0,58654.0
29,0,9.0,42657.0
25,0,5.0,44790.0
20,1,10.0,25794.0
25,2,12.0,39458.0
39,0,3.0,21862.0
16,2,6.0,63986.0
43,0,0.5,21120.0
20,0,1.0,27084.0
20,0,2.0,18576.0
17,2,20.0,93633.0
51,0,25.0,153000.0
32,0,5.0,74472.0
50,0,25.0,93099.0
37,2,15.0,48624.0
16,2,25.0,48624.0
10,3,20.0,18120.0
5,3,3.0,14952.0
7,0,13.0,80427.0
16,0,13.0,60787.0
51,0,3.0,185000.0
51,0,6.0,101000.0
51,0,5.0,135000.0
15,0,2.0,35064.0
51,1,15.0,95000.0
4,0,7.0,51192.0
35,0,8.0,38856.0
2,1,21.0,90647.0
45,2,17.0,57288.0
17,0,3.0,14076.0
51,2,5.0,190000.0
18,2,0.5,16632.0
17,0,7.0,73584.0
45,2,3.0,48756.0
50,0,10.0,96742.0
48,1,5.0,10524.0
51,1,22.0,110000.0
32,0,9.0,14340.0
51,2,5.0,105000.0
7,0,41.0,148360.0
45,1,9.0,67044.0
1,3,17.0,84925.0
51,0,3.0,120000.0
51,2,32.0,106000.0
35,2,10.0,105577.0
20,0,7.0,20124.0
43,3,13.0,186626.0
35,2,2.0,52728.0
39,3,0.5,12792.0
17,2,10.0,77317.0
20,0,3.0,15477.0
51,0,30.0,160000.0
5,0,7.0,72000.0
52,2,3.0,38832.0
17,2,14.0,83182.0
25,1,12.0,26411.0
51,2,12.0,250000.0
50,3,7.0,49920.0
51,0,22.0,95000.0
51,0,8.0,180000.0
16,2,5.0,42648.0
27,0,4.0,57588.0
35,0,8.0,120000.0
51,2,3.0,90000.0
29,2,9.0,90647.0
43,3,11.0,49056.0
9,0,0.5,19824.0
42,1,7.0,26556.0
51,0,3.0,69500.0
32,2,1.0,12972.0
34,1,3.0,10332.0
50,0,12.0,66212.0
9,0,5.0,57660.0
51,2,6.0,140000.0
51,0,10.0,105000.0
51,0,5.0,130000.0
50,1,8.0,59679.0
32,0,2.0,16632.0
16,2,17.0,76783.0
17,0,7.0,72518.0
7,2,5.0,132743.0
16,2,6.0,66119.0
16,2,2.0,47990.0
51,2,14.0,160000.0
17,0,4.0,56521.0
17,0,2.0,47990.0
16,2,5.0,50123.0
6,0,2.0,32717.0
51,0,18.0,111000.0
32,2,6.0,70380.0
51,1,4.0,84000.0
50,2,10.0,125639.0
5,1,2.0,14952.0
35,1,1.0,18036.0
50,0,37.0,94230.0
50,0,8.0,75384.0
20,0,10.0,42561.0
36,0,2.0,21348.0
29,0,12.0,85315.0
50,0,10.0,84178.0
51,0,2.0,171000.0
7,2,10.0,119469.0
17,2,5.0,115176.0
43,0,13.0,67186.0
51,0,5.0,100000.0
51,0,27.0,250000.0
51,0,12.0,93600.0
50,0,7.0,56538.0
51,1,26.0,155000.0
45,1,2.0,48756.0
32,0,2.0,49193.0
48,2,4.0,16536.0
51,1,20.0,226700.0
20,0,11.0,51589.0
20,1,2.0,17028.0
37,2,6.0,28476.0
29,0,35.0,70380.0
50,0,5.0,81540.0
49,0,3.0,36000.0
50,0,7.0,75384.0
1,0,4.0,130927.0
51,2,5.0,150000.0
50,1,2.0,43974.0
25,1,1.0,230352.0
32,0,7.0,58500.0
5,0,21.0,29916.0
7,0,11.0,78084.0
51,0,6.0,100000.0
43,1,6.0,38392.0
36,0,5.0,13480.0
19,2,14.0,36828.0
51,1,10.0,103000.0
51,2,3.0,250000.0
51,0,18.0,155000.0
17,2,15.0,95979.0
50,2,3.0,140716.0
35,0,5.0,36072.0
17,1,14.0,95979.0
51,2,18.0,230000.0
22,0,8.0,85104.0
35,0,8.0,88584.0
5,0,1.0,11592.0
17,0,3.0,42657.0
50,0,15.0,36435.0
51,3,10.0,80000.0
51,0,8.0,92500.0
8,1,4.0,79512.0
51,0,2.0,120000.0
17,2,10.0,111976.0
20,0,3.0,64486.0
20,0,3.0,51589.0
51,0,17.0,107000.0
17,0,7.0,47352.0
51,2,9.0,150000.0
7,0,16.0,171785.0
50,0,10.0,54025.0
16,2,11.0,51189.0
50,0,2.0,31410.0
50,0,2.0,43283.0
4,1,0.5,25596.0
50,0,21.0,42717.0
51,1,5.0,150000.0
17,0,3.0,79983.0
28,0,2.0,22584.0
12,1,8.0,103248.0
17,1,12.0,63986.0
51,2,7.0,140000.0
51,0,36.0,149000.0
17,3,30.0,117308.0
29,1,8.0,47990.0
46,1,7.0,81912.0
51,2,9.0,250000.0
50,0,3.0,37692.0
35,2,12.0,33300.0
51,2,3.0,100000.0
51,2,17.0,176000.0
50,0,4.0,100511.0
17,0,5.0,54921.0
51,0,20.0,236000.0
17,2,22.0,111976.0
32,0,3.0,13150.0
50,1,7.0,57794.0
4,0,22.0,49056.0
50,0,6.0,94230.0
7,0,8.0,62467.0
12,2,7.0,103248.0
51,0,11.0,230000.0
51,2,22.0,75000.0
51,0,7.0,77245.0
50,0,7.0,106793.0
17,2,9.0,90647.0
16,2,5.0,69318.0
32,0,7.0,32160.0
11,0,8.0,77952.0
51,1,8.0,65000.0
29,0,0.5,34548.0
50,0,0.5,31410.0
17,1,24.0,74651.0
16,2,1.0,40956.0
51,1,24.0,110000.0
51,2,4.0,240000.0
51,0,12.0,106000.0
51,3,12.0,140000.0
17,0,12.0,97259.0
51,1,9.0,135000.0
51,0,3.0,101000.0
10,0,20.0,18120.0
25,1,15.0,39458.0
51,1,3.0,110250.0
16,2,4.0,44796.0
35,0,2.0,41628.0
51,0,5.0,220000.0
51,0,27.0,142610.0
5,2,27.0,37392.0
11,2,7.0,36372.0
5,0,3.0,74784.0
32,0,4.0,39600.0
5,3,1.0,38640.0
49,2,5.0,18000.0
51,0,5.0,165000.0
32,1,15.0,10944.0
17,3,9.0,83182.0
7,0,2.0,58563.0
51,2,7.0,165000.0
17,0,8.0,78916.0
51,1,29.0,230000.0
50,2,1.0,50256.0
51,0,14.0,155000.0
51,0,13.0,130000.0
0,1,5.0,24000.0
23,1,27.0,95979.0
51,0,3.0,120000.0
16,3,10.0,128587.0
43,0,15.0,37325.0
51,1,22.0,160000.0
51,1,6.0,76000.0
5,1,2.0,10387.0
35,2,0.5,19428.0
34,0,6.0,24461.0
51,0,1.0,91000.0
51,0,11.0,140000.0
51,0,3.0,89160.0
16,1,2.0,53322.0
38,1,18.0,62340.0
51,1,14.0,118000.0
50,3,37.0,87948.0
36,3,6.0,24889.0
7,0,22.0,78084.0
51,0,22.0,80000.0
17,2,7.0,82116.0
32,2,5.0,15648.0
20,1,1.0,27852.0
51,2,6.0,115000.0
51,0,10.0,110000.0
51,2,1.0,116000.0
5,1,1.0,15576.0
51,1,2.0,93750.0
49,2,9.0,30708.0
17,0,10.0,79983.0
51,0,1.0,80000.0
16,3,1.0,34126.0
51,0,8.0,175000.0
45,2,15.0,82884.0
35,2,2.0,30063.0
17,2,18.0,58654.0
51,0,2.0,50000.0
17,0,12.0,85315.0
48,0,9.0,53322.0
51,0,31.0,240000.0
32,0,1.0,30000.0
51,0,0.5,75000.0
24,2,4.0,86088.0
20,0,3.0,55000.0
51,3,15.0,165000.0
16,2,22.0,42657.0
24,0,17.0,179352.0
7,1,10.0,42946.0
50,1,2.0,41461.0
32,1,5.0,29856.0
51,0,21.0,168000.0
51,0,15.0,185000.0
51,0,4.0,100580.0
51,2,20.0,200000.0
51,2,6.0,70000.0
17,3,12.0,95979.0
51,2,9.0,155000.0
51,0,9.0,165000.0
32,3,4.0,14796.0
15,0,8.0,74651.0
51,1,35.0,85000.0
50,2,15.0,125639.0
51,0,22.0,166000.0
24,0,2.0,93264.0
51,0,13.0,130000.0
50,0,6.0,58234.0
46,0,8.0,113761.0
51,0,11.0,140000.0
51,1,17.0,175000.0
50,0,31.0,84807.0
3,0,5.0,10920.0
51,2,5.0,230000.0
51,0,5.0,125000.0
51,3,2.0,250000.0
0,1,3.0,13128.0
51,0,19.0,150000.0
50,0,7.0,64704.0
31,1,15.0,124447.0
38,2,12.0,83124.0
7,2,12.0,66372.0
17,1,4.0,67186.0
51,2,22.0,136000.0
51,0,16.0,118000.0
5,1,15.0,30408.0
51,0,19.0,180000.0
5,0,6.0,19944.0
48,2,10.0,21048.0
51,0,25.0,190000.0
51,0,6.0,115000.0
51,0,26.0,165000.0
51,0,5.0,96000.0
51,0,6.0,165000.0
51,2,10.0,80000.0
11,3,22.0,44172.0
43,2,28.0,63986.0
51,0,31.0,100000.0
8,1,2.0,37872.0
45,2,7.0,58140.0
32,2,21.0,74651.0
51,0,14.0,229000.0
51,0,35.0,130000.0
51,1,40.0,99500.0
5,1,4.0,24928.0
51,0,8.0,200000.0
5,0,15.0,24924.0
17,0,4.0,55455.0
7,1,16.0,171785.0
51,2,20.0,75000.0
17,1,8.0,101312.0
17,3,7.0,83182.0
51,1,2.0,77500.0
51,0,1.0,95000.0
51,0,12.0,97000.0
45,2,2.0,44288.0
51,0,22.0,116000.0
27,0,2.0,42657.0
51,1,27.0,200000.0
27,0,3.0,44796.0
24,0,9.0,86088.0
51,1,38.0,210000.0
50,2,3.0,31410.0
45,1,13.0,58752.0
8,0,10.0,33252.0
51,0,15.0,88000.0
43,2,10.0,61320.0
20,2,5.0,232152.0
20,0,6.0,23215.0
51,0,5.0,130000.0
29,0,2.0,46920.0
27,0,8.0,79983.0
51,0,18.0,150000.0
51,1,8.0,119900.0
12,0,13.0,87756.0
17,0,10.0,117308.0
51,2,10.0,112000.0
51,1,2.0,84000.0
51,1,0.5,48200.0
51,0,2.0,85000.0
32,2,4.0,51192.0
27,0,7.0,79983.0
16,2,16.0,51189.0
32,1,2.0,11256.0
43,2,19.0,53322.0
19,1,5.0,27456.0
49,0,7.0,81000.0
51,2,11.0,250000.0
5,0,11.0,24924.0
51,0,8.0,148000.0
51,1,16.0,180000.0
32,2,6.0,27600.0
51,1,10.0,70000.0
32,0,1.0,90000.0
51,0,0.5,75000.0
51,2,10.0,110000.0
51,0,9.0,127000.0
6,1,15.0,49076.0
28,3,5.0,23484.0
46,1,3.0,71359.0
22,0,3.0,65244.0
20,2,17.0,49008.0
51,0,2.0,100000.0
51,0,2.0,145000.0
51,0,15.0,75000.0
51,1,3.0,100000.0
7,1,17.0,156168.0
5,0,16.0,33648.0
51,0,0.5,60000.0
51,0,17.0,150000.0
51,2,22.0,160000.0
32,0,5.0,22800.0
19,2,20.0,89580.0
29,0,5.0,63986.0
32,0,5.0,14796.0
31,2,14.0,77779.0
51,0,20.0,185000.0
51,2,9.0,215000.0
51,0,14.0,133000.0
50,0,35.0,106793.0
51,2,9.0,140000.0
51,2,22.0,220000.0
7,1,8.0,203019.0
46,3,5.0,101351.0
51,0,38.0,100000.0
37,2,22.0,20712.0
0,1,4.0,18000.0
25,1,3.0,21756.0
0,2,15.0,126000.0
46,2,8.0,155129.0
12,1,5.0,86040.0
51,0,10.0,110000.0
51,1,15.0,250000.0
51,0,5.0,115000.0
32,1,3.0,12516.0
25,1,8.0,69318.0
51,0,14.0,250000.0
51,2,0.5,84000.0
5,0,5.0,60000.0
51,0,9.0,107000.0
51,0,3.0,31800.0
51,1,4.0,125000.0
51,0,3.0,110000.0
51,0,4.0,115000.0
38,0,3.0,35328.0
51,0,14.0,128000.0
51,0,13.0,170000.0
51,0,30.0,105000.0
51,0,6.0,150000.0
3,2,4.0,10500.0
51,2,8.0,126000.0
43,0,4.0,53328.0
51,1,25.0,150000.0
51,2,7.0,118000.0
51,2,17.0,222222.0
5,1,0.5,12468.0
32,1,23.0,150000.0
7,0,2.0,64419.0
17,0,6.0,61853.0
51,2,32.0,250000.0
39,2,11.0,30708.0
51,0,5.0,130000.0
51,0,16.0,115000.0
17,3,10.0,119016.0
51,2,6.0,160000.0
17,0,2.0,53322.0
16,2,8.0,45857.0
51,0,0.5,90000.0
50,2,13.0,124509.0
51,1,5.0,39600.0
51,0,6.0,151840.0
29,1,4.0,41592.0
50,0,10.0,100511.0
51,0,5.0,86000.0
51,0,12.0,225000.0
51,1,25.0,160000.0
43,0,2.0,20262.0
5,0,3.0,12216.0
51,0,5.0,147000.0
5,2,0.5,74784.0
51,2,8.0,190000.0
51,0,6.0,95000.0
31,0,4.0,57038.0
7,0,6.0,68714.0
51,1,3.0,60000.0
51,0,40.0,178000.0
25,1,5.0,47990.0
51,0,15.0,140000.0
51,1,3.0,96000.0
51,1,11.0,205000.0
5,1,2.0,10716.0
50,3,25.0,55190.0
39,0,7.0,51216.0
51,0,1.0,90000.0
35,1,4.0,44400.0
51,0,29.0,205000.0
51,2,10.0,90000.0
12,0,22.0,86040.0
7,1,4.0,48412.0
51,2,13.0,243000.0
51,0,10.0,200000.0
17,2,12.0,84456.0
25,2,7.0,74651.0
17,2,9.0,88514.0
50,2,6.0,53397.0
2,2,5.0,46068.0
5,0,3.0,39888.0
51,1,2.0,59000.0
51,3,10.0,120000.0
35,2,8.0,111925.0
51,2,3.0,83000.0
51,2,15.0,140000.0
10,0,17.0,39252.0
50,2,12.0,119357.0
51,0,0.5,80000.0
51,0,4.0,80000.0
5,1,12.0,66184.0
25,0,15.0,40956.0
36,0,5.0,21756.0
2,0,23.0,95979.0
51,2,9.0,200000.0
7,2,6.0,203019.0
17,0,5.0,59508.0
14,0,9.0,159966.0
51,1,20.0,150000.0
51,1,41.0,155000.0
50,2,3.0,35179.0
29,3,7.0,51192.0
26,2,7.0,84696.0
51,0,12.0,150000.0
17,0,7.0,74651.0
51,0,32.0,170000.0
51,0,26.0,160000.0
5,1,11.0,56088.0
51,0,20.0,93000.0
50,0,15.0,169613.0
1,0,3.0,84925.0
51,2,3.0,200000.0
7,1,14.0,75351.0
51,2,1.0,250000.0
16,2,6.0,45432.0
7,0,2.0,56611.0
51,2,22.0,200000.0
7,0,16.0,70276.0
51,2,5.0,61800.0
37,0,0.5,10608.0
50,2,1.0,35179.0
51,0,2.0,100000.0
51,1,10.0,165000.0
51,0,7.0,180000.0
19,0,15.0,16740.0
17,3,19.0,138637.0
51,1,30.0,200000.0
2,3,6.0,57588.0
17,3,10.0,66540.0
51,0,18.0,150000.0
5,0,5.0,37392.0
51,0,35.0,130000.0
51,3,10.0,190000.0
51,2,18.0,175000.0
43,3,12.0,29436.0
41,0,7.0,89580.0
51,0,2.0,112000.0
32,0,7.0,24000.0
51,1,0.5,80000.0
10,2,7.0,28680.0
37,0,8.0,57720.0
45,1,26.0,152368.0
51,2,23.0,110000.0
51,0,10.0,140000.0
7,0,12.0,66372.0
28,0,5.0,17460.0
51,1,35.0,120000.0
51,0,4.0,120000.0
51,0,21.0,185000.0
43,0,6.0,191959.0
17,2,0.5,84462.0
51,2,19.0,180000.0
16,2,10.0,58654.0
16,2,21.0,85315.0
51,3,26.0,155000.0
31,1,22.0,78816.0
51,0,14.0,140000.0
51,0,10.0,135000.0
51,0,6.0,110000.0
51,0,18.0,180000.0
7,0,15.0,117126.0
51,0,23.0,110000.0
7,0,5.0,94482.0
51,0,5.0,178000.0
5,1,0.5,10968.0
17,2,21.0,74651.0
50,0,7.0,92345.0
51,2,15.0,145000.0
17,2,10.0,79983.0
51,0,3.0,70000.0
17,0,1.0,47990.0
17,2,11.0,85315.0
17,1,5.0,59720.0
51,0,6.0,130000.0
2,0,9.0,67186.0
51,0,36.0,237000.0
51,2,38.0,177000.0
28,2,7.0,96000.0
51,1,31.0,140000.0
51,1,2.0,120000.0
28,0,5.0,18060.0
32,0,17.0,26340.0
51,2,8.0,150000.0
51,0,31.0,200000.0
51,1,23.0,235000.0
7,2,10.0,112999.0
17,1,8.0,55455.0
51,2,6.0,185000.0
9,0,5.0,28836.0
51,0,4.0,125000.0
51,0,22.0,220000.0
5,1,1.0,18192.0
51,3,4.0,118000.0
51,1,22.0,100000.0
51,1,9.0,220000.0
51,0,6.0,140000.0
5,1,3.0,19944.0
51,2,2.0,99000.0
7,2,5.0,62467.0
51,2,45.0,180000.0
51,0,4.0,115000.0
32,0,0.5,13200.0
51,0,22.0,150000.0
2,0,12.0,170630.0
51,2,10.0,150000.0
3,1,15.0,60000.0
8,3,2.0,23136.0
32,0,1.0,47412.0
24,0,11.0,136308.0
32,0,22.0,78000.0
51,0,4.0,160000.0
51,1,38.0,165000.0
30,1,15.0,83633.0
7,2,24.0,117126.0
51,0,15.0,195000.0
50,3,17.0,100511.0
26,0,8.0,59599.0
51,1,12.0,147000.0
7,0,5.0,117126.0
22,0,12.0,113472.0
7,1,20.0,85893.0
51,0,22.0,145000.0
51,0,8.0,200000.0
51,2,4.0,88000.0
51,0,19.0,170000.0
1,0,7.0,109695.0
45,2,26.0,121896.0
17,1,4.0,71451.0
51,2,8.0,230000.0
51,2,4.0,63500.0
7,0,16.0,109318.0
51,0,7.0,170000.0
51,2,16.0,165000.0
51,0,2.0,118125.0
20,0,10.0,51589.0
28,1,35.0,175000.0
5,0,3.0,13464.0
34,0,3.0,22968.0
6,0,3.0,26172.0
51,0,9.0,160000.0
51,0,0.5,214000.0
51,1,10.0,200000.0
51,0,5.0,111000.0
20,2,3.0,25794.0
22,2,3.0,25524.0
16,2,4.0,45857.0
51,0,8.0,120000.0
7,2,7.0,70276.0
50,0,17.0,118101.0
20,0,5.0,58037.0
17,2,10.0,93846.0
51,0,16.0,140000.0
51,0,3.0,110000.0
48,0,4.0,11280.0
38,1,5.0,29088.0
32,2,5.0,18000.0
22,1,4.0,36876.0
17,0,16.0,95979.0
3,0,4.0,13643.0
29,2,30.0,106644.0
45,1,42.0,67044.0
51,1,5.0,100000.0
51,0,29.0,165000.0
45,0,5.0,51192.0
20,0,3.0,16766.0
32,2,3.0,42504.0
45,3,3.0,30474.0
32,2,0.5,97428.0
14,2,6.0,39458.0
34,0,4.0,11541.0
17,0,3.0,53322.0
39,2,7.0,54480.0
16,2,3.0,51189.0
17,2,4.0,46704.0
25,2,8.0,58654.0
50,0,8.0,75384.0
35,1,3.0,33300.0
33,2,2.0,11376.0
50,2,12.0,207305.0
20,0,6.0,19346.0
32,0,0.5,19608.0
41,1,5.0,35196.0
17,1,6.0,51189.0
39,0,3.0,51192.0
8,3,1.0,11592.0
50,2,12.0,113075.0
1,0,12.0,141542.0
32,0,3.0,45857.0
43,2,15.0,108777.0
50,2,13.0,72871.0
29,1,8.0,62712.0
29,0,14.0,138637.0
22,2,7.0,70920.0
48,0,9.0,24048.0
17,0,4.0,48624.0
17,2,2.0,63986.0
43,2,2.0,56521.0
2,2,6.0,127972.0
20,0,6.0,10318.0
20,0,12.0,70935.0
11,0,3.0,32736.0
32,2,5.0,19644.0
31,1,5.0,93336.0
38,0,16.0,57147.0
51,1,21.0,130000.0
29,2,15.0,99179.0
13,0,3.0,10440.0
31,0,2.0,77779.0
12,0,8.0,86040.0
16,0,25.0,72518.0
32,0,5.0,24000.0
8,1,12.0,28914.0
17,2,11.0,106644.0
43,1,11.0,63986.0
50,1,17.0,182177.0
17,1,32.0,59720.0
32,0,5.0,16344.0
51,0,12.0,160000.0
5,1,1.0,16452.0
11,1,7.0,60625.0
34,0,0.5,12132.0
17,1,25.0,106644.0
17,2,5.0,57588.0
50,2,6.0,100511.0
51,0,16.0,15000.0
51,0,6.0,230000.0
43,0,6.0,63986.0
51,0,3.0,80000.0
1,0,25.0,106157.0
16,0,21.0,76250.0
25,1,1.0,19196.0
24,2,7.0,179357.0
17,2,4.0,85315.0
51,0,12.0,223000.0
17,2,4.0,61853.0
17,2,11.0,106644.0
9,0,3.0,23424.0
50,0,8.0,69102.0
31,0,6.0,74668.0
51,1,10.0,150000.0
45,0,0.5,37788.0
37,0,10.0,82961.0
37,0,5.0,46596.0
7,0,24.0,94482.0
50,3,7.0,46487.0
16,2,12.0,191959.0
29,0,10.0,57588.0
17,2,4.0,61401.0
0,1,18.0,84000.0
36,1,3.0,16632.0
16,2,2.0,44790.0
32,0,2.0,17568.0
13,0,2.0,26088.0
51,0,27.0,210000.0
17,2,3.0,67553.0
20,0,8.0,20636.0
51,0,3.0,133000.0
38,2,5.0,69612.0
20,0,2.0,24087.0
51,2,4.0,208000.0
25,0,3.0,35192.0
49,2,9.0,39600.0
14,2,5.0,69744.0
45,1,11.0,72425.0
7,0,5.0,62467.0
12,2,25.0,86035.0
1,1,5.0,106157.0
51,0,9.0,200000.0
23,0,2.0,58654.0
20,2,17.0,21672.0
51,0,5.0,120000.0
42,1,3.0,22764.0
17,2,0.5,63986.0
16,2,16.0,35192.0
51,0,12.0,192750.0
7,2,24.0,78084.0
50,0,6.0,219869.0
51,0,1.0,63000.0
20,0,5.0,31598.0
17,1,7.0,38388.0
1,3,22.0,92002.0
51,2,8.0,120000.0
20,0,5.0,18056.0
17,0,23.0,45996.0
51,0,30.0,150000.0
5,0,15.0,39888.0
20,2,9.0,16766.0
5,1,2.0,27005.0
29,1,23.0,67188.0
22,2,8.0,24000.0
15,2,2.0,55032.0
51,0,6.0,140000.0
43,0,1.0,54602.0
51,0,12.0,167000.0
51,0,21.0,135000.0
35,1,3.0,24000.0
37,2,10.0,40983.0
7,0,11.0,171785.0
17,2,8.0,111976.0
51,1,15.0,140000.0
51,0,7.0,174000.0
4,1,6.0,58654.0
50,0,6.0,85435.0
20,0,5.0,16766.0
16,2,4.0,85315.0
38,2,10.0,121221.0
17,2,5.0,42657.0
26,0,0.5,37641.0
51,2,36.0,220000.0
50,0,11.0,62820.0
5,0,20.0,96000.0
35,0,2.0,22200.0
43,2,6.0,101312.0
51,0,6.0,185000.0
22,0,2.0,42552.0
4,1,5.0,24312.0
51,0,6.0,170000.0
32,1,2.0,15900.0
20,2,3.0,11607.0
45,2,10.0,88373.0
32,0,3.0,43296.0
51,0,20.0,140000.0
1,0,27.0,77848.0
51,0,18.0,139240.0
51,0,10.0,200000.0
46,2,0.5,180984.0
51,1,1.0,65000.0
51,2,2.0,140000.0
20,0,8.0,57600.0
38,0,6.0,138539.0
22,0,7.0,18000.0
17,2,7.0,63986.0
43,1,6.0,44790.0
51,1,7.0,200000.0
32,1,1.0,24000.0
50,2,2.0,100511.0
32,0,2.0,10943.0
